cid,text,time,author,channel,votes,photo,heart,reply,time_parsed
UgxeX1fTbJlm-5govWN4AaABAg,Anyone 2375?,4 hours ago,@МиксМиксин,UCgt3IhC2qIfjqxejtMGUZ7w,0,https://yt3.ggpht.com/ytc/AIdro_k8glwuwIPq-gCHr_O9HKZ889FiXVdEOhBCR8-9AeJOARpuMiIfcW5My7T2IOeZfQCD3DA=s88-c-k-c0x00ffffff-no-rj,False,False,1741619377.402789
UgzOaROWnGYX5Mhj9LB4AaABAg,No one,4 hours ago,@МиксМиксин,UCgt3IhC2qIfjqxejtMGUZ7w,0,https://yt3.ggpht.com/ytc/AIdro_k8glwuwIPq-gCHr_O9HKZ889FiXVdEOhBCR8-9AeJOARpuMiIfcW5My7T2IOeZfQCD3DA=s88-c-k-c0x00ffffff-no-rj,False,False,1741619377.404821
UgyfUYoWzjrBpN3gsLJ4AaABAg,😢,5 hours ago,@chiuchiu01,UCtxhvOWQ9vnq3Jdiw-yKWaw,1,https://yt3.ggpht.com/ytc/AIdro_mBv4eGX22MuWHzJgQ4TsPU837Yrs-PeXWFmoYtnco=s88-c-k-c0x00ffffff-no-rj,False,False,1741615777.406312
UgxQuxb0WArA0xvKtG94AaABAg,Any one 2025 March 😢,9 hours ago,@27rakeshkumargurjar,UC6psf3C9eNzBGAaGJAcuHvg,1,https://yt3.ggpht.com/jnJ46u0vF0pu1r7YDbok9QniyZHQc_j497mR0PhGdiHFsxwNwiKdb-FdZ9ivnISo_g0o3c9WGw=s88-c-k-c0x00ffffff-no-rj,False,False,1741601377.407677
Ugzt5uQh7pUXKc9f00F4AaABAg,I am the ghost,22 hours ago,@AOT_LeviAckerman,UC7lMemGpR7PG2rTHgk3QKHQ,4,https://yt3.ggpht.com/T1YM6LRL-_I3ivn713E5_TNVaISqUJj3EOvHxcDZsD0-r9IptGHoJVeaGO0yNzcc_8IoPnGn=s88-c-k-c0x00ffffff-no-rj,False,False,1741554577.409061
UgxU4xxtrpJSFfM9Qsl4AaABAg,The best movie for mankind,1 day ago,@sandeepanand0707,UCuH_vL1IwhBx7imWQptvKAg,3,https://yt3.ggpht.com/ggIbEmQsOgvIf9nmvFkpZHa5vc1OM8tX7kgFF7_hf-ODmvkXOeKiz_Ieb2s-YMgzbwqpJrm6wg=s88-c-k-c0x00ffffff-no-rj,False,False,1741547377.410342
UgysbEWUPZQZgfDhmQl4AaABAg,Hans Zimmer is a genius when it comes to music. I am 100% sure.,1 day ago,@robert4you,UC-L0EFHDXIqZTR82W8-W-jw,2,https://yt3.ggpht.com/ytc/AIdro_mZdpn5u10Wvmiqr9hKIowE2cSRZomOtuaO7DfYFGSHNw=s88-c-k-c0x00ffffff-no-rj,False,False,1741547377.411621
Ugy2-B3bqS-w0rII0i54AaABAg,I just watched this movie in theaters for the first time. I have to say this is the best movie I have ever ever and ever seen in my entire life 100/10 no questions asked,1 day ago,@420moneytree,UCUYoBaSoIM9r6UmDSoga9Eg,1,https://yt3.ggpht.com/ThOMj-6xRkU3E3H_dPDzrEimNXROudELRUGztLfS_eDeUg7heH6ceY6XZnjxPmqReOq1s89a7w=s88-c-k-c0x00ffffff-no-rj,False,False,1741547377.413041
Ugye5AM5Pf0bumqVLph4AaABAg,"Pior merda anúncio da YouTube.., não é só eu te odiamos",1 day ago,@thiagoffaria,UCMnWF6DnUYO7IsqwxP6qsxg,1,https://yt3.ggpht.com/ytc/AIdro_lvi_syJsX3ocUOWVj2S0a1tgGgCJ2t-_FdW0i6PmTOLwYr=s88-c-k-c0x00ffffff-no-rj,False,False,1741547377.414345
UgwV2VqlfCYZm-sMhTJ4AaABAg,"El título me dice más que la música.Nos habla del sueño de Jacob, el Cielo se abre y ángeles suben y bajan sobre Jusus El Salvador, El Mesías, El Cristo",1 day ago,@hgfghn371,UC1fc10RYfOH0rNmQ4hR-nFQ,0,https://yt3.ggpht.com/ytc/AIdro_naCeTral0SQGK0wfc67bAYnnKC8BJ1nE0xXmS0FK8=s88-c-k-c0x00ffffff-no-rj,False,False,1741547377.415602
UgzeqIk5Pp2qep5r5UF4AaABAg,Todo ok pero el padre nunca pudo gozar a su hija q penaaaa,2 days ago,@rafasulca6020,UCAdaVMezo9lNAF_Wd_8HwWA,0,https://yt3.ggpht.com/ytc/AIdro_leng_0Ykfm4CpYTbBOTSLorp098mnYo8Wu8aC6eN8=s88-c-k-c0x00ffffff-no-rj,False,False,1741460977.416891
UgyT_MqFK60Xh_7caQB4AaABAg,dislike atanın aq,2 days ago,@Furkanbyram,UCbBpNQiqxQ2mvnS56_utevQ,3,https://yt3.ggpht.com/ytc/AIdro_m-ddEerv8B0043DH8Qf2NxlZuL4HwFiP1lEaX8wT1BPco=s88-c-k-c0x00ffffff-no-rj,False,False,1741460977.418155
UgwXX_-tiqXuxa77I3V4AaABAg,The best MOVIE ever!!!,2 days ago,@ciontosciprian-jb6jk,UCVVMWG0Af0q9kNswKPM6qzQ,1,https://yt3.ggpht.com/ytc/AIdro_mS0Mc60NZyxaJydSkBsakuZ7vbNBZ-xu91vkuivg-cKqxwLCjAfub72z7AfatrbICoJg=s88-c-k-c0x00ffffff-no-rj,False,False,1741460977.419394
UgzGJYAGg9g-bb23vpp4AaABAg,"2025😂, anyone",2 days ago,@elonputradalbek1742,UCDWveK6JVjoaV-ACCSzqYzw,2,https://yt3.ggpht.com/ytc/AIdro_mnOKy8QhbaxvT4m2UuvkeSp9qLOIqencI_4fUy1xE=s88-c-k-c0x00ffffff-no-rj,False,False,1741460977.420615
Ugzl-MyFV3B51Fm_qRB4AaABAg,Anyone 2070?,3 days ago,@Anass,UCe8-8iCBvIdLDsBHRUuyYUw,0,https://yt3.ggpht.com/kX0T9xRh_fz2hKwt4N5wN66_57HdbCJDsKQvoq2DlygbwuGYcQJ10dyVbk-hGkaMASWrrmgl-g=s88-c-k-c0x00ffffff-no-rj,False,False,1741374577.421973
UgyHa_tHKOV-u5BiBAZ4AaABAg,It's new to watch videos in 2025 👍,3 days ago,@enjoyrainsoundno1,UCTTvFEbKCwBLq3-DIcGS49g,2,https://yt3.ggpht.com/I9gkctEqS4eYDcFIPFvA7ugt-orvEmhTeijmoKIyYv0fpiwulJIyuzZ3O1QT6gxdwZ1FMOHHmpY=s88-c-k-c0x00ffffff-no-rj,False,False,1741374577.423213
UgyYc3eK4PVDCkq6Fkx4AaABAg,2025 and I'm stil crying with this ... a Wonderful production.,3 days ago,@FernandoSosa-iu7rz,UCOe5fil9gqfoIpzTFm751_A,6,https://yt3.ggpht.com/C92owSKDaqO13JTs6CWYBy4f6KFCqEvdoov8SusumC_GfLrYTYxjtcIOv_T25IyhuCGGaM4Y=s88-c-k-c0x00ffffff-no-rj,False,False,1741374577.424473
UgyX6eplylcEp4vqWH54AaABAg,"They made a movie about this song, right?",3 days ago,@produtosTops7,UCRMU1RCbetIKhNuCEMcvM8A,0,https://yt3.ggpht.com/JKYl_nf_4FYgXOvG9BSYeLP5hNn-ahzLCztpUK11OqlrNy_YhGVH-rXM-pIMtaxJhxCHZllodQ=s88-c-k-c0x00ffffff-no-rj,False,False,1741374577.425715
UgyQZzbegiudKIfeMlR4AaABAg,2057,3 days ago,@ClashRoyaleGamer-22,UCiIQl1cPcrZMaU9BrifeybA,0,https://yt3.ggpht.com/ojCaVVEB-wFTkXn2jg04iMsryAYCaNxNhPIqL5cvd0NQTU63Vzru3Na370wq0LX0V0hnm22oMQ=s88-c-k-c0x00ffffff-no-rj,False,False,1741374577.426948
UgyeGXlZTk8n823D2xd4AaABAg,2050 anyone?😊,3 days ago,@Amandaplaygame,UClsUYElXC-5pEIWjypg5Elg,0,https://yt3.ggpht.com/ytc/AIdro_lA4__nB6EVLWDhVmShoPcFJkHw7LMbFclDASTMlIv918Q=s88-c-k-c0x00ffffff-no-rj,False,False,1741374577.428193
UgyT_MqFK60Xh_7caQB4AaABAg.AFOJdx6CbJ9AFOJmkDyKAT,mhm,2 days ago,@eFendyyy,UC-gu9HcYt7UEK2oi1us0dUw,0,https://yt3.ggpht.com/eHg8-N3Z4LPU3Gz6C1NantpZ71rMnzOY-pTSQk9SY2jvlLa1AM1EbtDQGBRYCTqg8eVbK-Tm=s88-c-k-c0x00ffffff-no-rj,False,True,1741460977.587144
UgyT_MqFK60Xh_7caQB4AaABAg.AFOJdx6CbJ9AFR1brwsB3Y,bu mesajı sana 5. boyuttaki kitaplıktan gönderiyorum tarih 9 mart 2025,1 day ago,@cetinberkayylmaz9882,UCDO_mdVnDv3O9NriJbdA-nw,1,https://yt3.ggpht.com/ytc/AIdro_kWBzcI48PdhCdlMbYEXnrb4sBuZ2VrhX4QGSMwVE8=s88-c-k-c0x00ffffff-no-rj,False,True,1741547377.589676
UgzGJYAGg9g-bb23vpp4AaABAg.AFNx0R54IcQAFOAjk4mcwF,"🎶March 7, 2025, California, USA🎶",2 days ago,@blue6iris4,UCgkodeF_KZJIEuD7YnGxikg,0,https://yt3.ggpht.com/ytc/AIdro_kbV1WYIfI_gNSHDDS3VfDXwSa5PO8KAaxxnLuuQ8tr4EQ=s88-c-k-c0x00ffffff-no-rj,False,True,1741460977.731573
UgyYc3eK4PVDCkq6Fkx4AaABAg.AFN_K-797UKAFOAuNuFR1p,🎶Yes😢😢😢🎶,2 days ago,@blue6iris4,UCgkodeF_KZJIEuD7YnGxikg,0,https://yt3.ggpht.com/ytc/AIdro_kbV1WYIfI_gNSHDDS3VfDXwSa5PO8KAaxxnLuuQ8tr4EQ=s88-c-k-c0x00ffffff-no-rj,False,True,1741460977.874062
UgwVI8NNzll3gEX1HFB4AaABAg,It’s hard to see our children leave before us. 😢,3 days ago,@inu7750,UC5VssgJK4f_lbnjg9RGpMGg,1,https://yt3.ggpht.com/pszWHznkykm3F1Nf7-coGAVrodVgS99dnWZoudyF4R2GyeIhtoOTmiOCEWXdXe_w4JiS7QE5=s88-c-k-c0x00ffffff-no-rj,False,False,1741374578.08457
UgwQxjXBmt7DeJWeM8Z4AaABAg,6/3/2025 anyone,3 days ago,@MohamedAlnajjar-d8b,UCBE4GJ-W4aRySpTlI994uJg,1,https://yt3.ggpht.com/ytc/AIdro_m-wvAwKyNneCMdoErnw329VPrjfATdBmyawkiFTmB0Tmcb0mbPWFH98RzurWL1m0u29A=s88-c-k-c0x00ffffff-no-rj,False,False,1741374578.086613
UgxjdcSO3LRu4cLAJHt4AaABAg,What a amazing film and hanz zimmer is a genius if this master peice doesn't give u chills then u are truly lost,4 days ago,@robertvargas7004,UC0kOTIVNPHc8flD8fQ6iRSw,1,https://yt3.ggpht.com/61kT9LbfFgwjpAPoh_uBCH5z6sOTsoduqwQ18cuXvgYWBZ56pIBI4iiP36blW0pcDW52cOQHK0g=s88-c-k-c0x00ffffff-no-rj,False,False,1741288178.088092
UgzZ7C52SEJtEsPP4-B4AaABAg,Кристофер Нолан мощный,4 days ago,@ЦапЦарап-ж1з,UCSG_kPwqk4A1IfHmf7k_83g,0,https://yt3.ggpht.com/ytc/AIdro_l6uvIy5SwNfN4E70hgIwX-YuP2HVr3y7Z_5gdTD0WJKLw=s88-c-k-c0x00ffffff-no-rj,False,False,1741288178.089542
UgzsrWmytMsAVtPBVCF4AaABAg,At least twice a week I open my YouTube and search for “Interstellar”,4 days ago,@sarvarbekshermatov7613,UC2pyYuUBKGyFgn_gf5n7Y9A,1,https://yt3.ggpht.com/ytc/AIdro_n_8i-YWqLz_Ed61ev2EhsKVyM5lXOsM8S_600U3jYlnK0=s88-c-k-c0x00ffffff-no-rj,False,False,1741288178.090904
Ugy7-iikNaPDwMPoAW54AaABAg,It’s says “stay dad”,4 days ago (edited),@hevihanna,UCeCjoZ5QWqiQllv-NPPpiBw,0,https://yt3.ggpht.com/EpcH-cIlegewpyug7HQSqUQhG6Y9QdZB1zdbSQgwzkXajZ81f8qxX_hQ_VhhEKO8PxmtuiX4=s88-c-k-c0x00ffffff-no-rj,False,False,1741288178.092203
UgwcdlNc9yCTYCl_nu54AaABAg,Marc 2025 anyone,4 days ago,@ivansoopun4067,UCRpvdIKodEs4pBDfm3Al3Cw,2,https://yt3.ggpht.com/ytc/AIdro_kfBWzgfHn_NOhyxXs3rKlvQuHZKqfA1ZMrxZMUGQkjW8Dqu0CswMyWj8F3pmGfexqucg=s88-c-k-c0x00ffffff-no-rj,False,False,1741288178.093465
UgwkeIB2XHfmtD9TUZ14AaABAg,Bazı melodiler insan işi olamayacak kadar inanılmaz ve bu da onlardan birisi…!,5 days ago,@olcaysen5396,UCvNuyUGo6vRoExLMCH_3I-A,1,https://yt3.ggpht.com/ytc/AIdro_nXvwxI795cesnVu_IsO9h-EPt-1gKCg5qCoizWASzbWp1C=s88-c-k-c0x00ffffff-no-rj,False,False,1741201778.094893
Ugz7hzJQu9HaxKAadBB4AaABAg,VIETNAM 🇻🇳🇻🇳🇻🇳,5 days ago,@datngo7375,UCWZs-BeQNGsNJbN2PtHFtUA,0,https://yt3.ggpht.com/ytc/AIdro_ktix9FojtuDr92yayqmoENLYUZn1qRDVRlb1fqidYxuDfZ=s88-c-k-c0x00ffffff-no-rj,False,False,1741201778.096181
UgzsDeFUQG43PNhPLxZ4AaABAg,この作品に比べたら、他のSF映画など軽く霞んでしまうよ・・・,5 days ago,@Clipper-B314,UC9-cGYkDUi7cMBXrrOhmpNw,1,https://yt3.ggpht.com/CjpODVlve0gl7-8DCK8sMfDuyVS7Equ6s-DxUJuZYD9MJTIwVYCAa397-YfoED3gMjkzBOW_1IE=s88-c-k-c0x00ffffff-no-rj,False,False,1741201778.097454
Ugyce3n3DsHmNbzt7ah4AaABAg,don’t know why I hear it everyday,5 days ago,@venkatreddymarrivada7983,UCHtfZP4EedViR58XCXUVkhQ,0,https://yt3.ggpht.com/ytc/AIdro_nxJaGWlmCCMj6pS1U9XPAAyWhBdjetiWHft9IDmQt1Au4=s88-c-k-c0x00ffffff-no-rj,False,False,1741201778.098723
Ugx5mvq7JcvMSavSGFh4AaABAg,"This music carries the burden of all the sacrifices human race has made in order for us to be here.. I wonder why thy strivd to stay alive through all the wars, famines, calamities ...but here we are carrying forward the legacy..",5 days ago,@TheCurtainraiser1,UC68_hak9shd6uvhdVpKy5ZQ,1,https://yt3.ggpht.com/ytc/AIdro_mmUo29S2TVrauZRcP3VclKcBjxtJBBYFCiGWGeYvc=s88-c-k-c0x00ffffff-no-rj,False,False,1741201778.099987
UgwQY4sYsoNPKZSKZwh4AaABAg,Stay😢,5 days ago,@Vibesw5i,UCt_CSGe2kQb8cT6pRvM5WFg,2,https://yt3.ggpht.com/wKGtTLqQ8GfCXKWxjHD9m3M9_SIqNzzPksUiD_WPQVAfJ_fBo5x_W0KVqc72eZ6rrpf1ePsJxsc=s88-c-k-c0x00ffffff-no-rj,False,False,1741201778.101214
UgwnHYsLX0rntJRelN14AaABAg,"Interstellar is phenomenal, but have you guys checked out the ambient version of this soundtrack? :) https://www.youtube.com/watch?v=SkvR2LWRfyg&t=2693s",5 days ago,@soothing-sonata,UCZDnLQFibvus-RMfX0F-Urg,0,https://yt3.ggpht.com/Inbr5Aw_l779AE9An_iA_7K1nBVwL2pM34e3CS6cV76j3ipS4dDR50Z-4tV64Te8qsnPZWadIA=s88-c-k-c0x00ffffff-no-rj,False,False,1741201778.102447
UgwmMUs1X8CEJY2o4iZ4AaABAg,"i just cry reading the comments as i cannot relate to any of you, as i have never had any bond like yours with anyone. RIP to all of your parents, friends and other family members who you lost. Be sure to know that they are out there looking over, stay strong and see it as an memory never to be forgotten and give to those are are with you today the love you wish you could have shared with those you lost. lots of love and as i said before keep strong",5 days ago,@lu-xw5fk,UC1us0-4p0la7112_67J73mg,1,https://yt3.ggpht.com/ytc/AIdro_kRCMLLluTx4mo3TknsewaDDwjPpnJhfvCgYjX63Vg=s88-c-k-c0x00ffffff-no-rj,False,False,1741201778.103668
Ugx4hTF0fknC71pBC5l4AaABAg,Muito bom!,5 days ago,@gabrielhenriquealvesdeoliv8175,UCFtzBpQa05NwM9Q1Poi8PEA,0,https://yt3.ggpht.com/ytc/AIdro_lyMDFCWheP2tf2Vwzsqa3mksk7ZTudwwQRMFwhetl4cx61=s88-c-k-c0x00ffffff-no-rj,False,False,1741201778.105143
Ugy908E3IS6KUN7oMRt4AaABAg,"If any piece of music sums up my life right now, it's this. I feel lost, lonely, abandoned and afraid. Life is really hard right now 😢",5 days ago,@lightweight_canelo_86,UCX46Yoy7A1GRu3voKniY75g,0,https://yt3.ggpht.com/QU5Km5Mvsf9qFryk2vpnjOgy-0-88g21cvif2_7IVWA4-4F2jGsbJ1frmch-7WvB80o2C6Q=s88-c-k-c0x00ffffff-no-rj,False,False,1741201778.106391
UgzPXmu0Dcoox2BiU6x4AaABAg,Ha nma gap instadan keldingmi 😂,6 days ago,@ARINOVSAYDI,UC9UtjSkKJfkHjMwed8RI7XQ,1,https://yt3.ggpht.com/kJyY-AxgZXIsvuCdXPE0IqRqvPQMuyF0uJr8O3FkSICA4jPLsg46F5BgsBpRxnulNzEae0Kb=s88-c-k-c0x00ffffff-no-rj,False,False,1741115378.107618
Ugz-raAeAkngEBGD1tl4AaABAg,04.03.2025🎉😮😢😊😅❤,6 days ago,@sundetaliev-o2s,UCqE-MnZkQfw2pFcnd-JOZGA,0,https://yt3.ggpht.com/_DrE67jrsF8T1btd1L8xPjRwVvnaTFtjl63RrMyJ3UBdR1x9OkbhS8nj3-OYtN-7KPcfZIuDt2M=s88-c-k-c0x00ffffff-no-rj,False,False,1741115378.108851
Ugy3V0rFBj1VR7RAJix4AaABAg,Il coupe le morceau 😠,6 days ago,@willyduty4432,UClYxSxZs11IapaCBfXHgTzw,0,https://yt3.ggpht.com/Ejmj2Jg048rXA2ZS49J1sXJZ81emqLALZrm0Pl3owL0jmiFMLIGNa5X5sDRMlecrdsaUZRqLzg=s88-c-k-c0x00ffffff-no-rj,False,False,1741115378.110088
UgwcdlNc9yCTYCl_nu54AaABAg.AFJbSeQYr9xAFOBPTegGA7,"🎶March 7, 2025, California, USA🇺🇸",2 days ago,@blue6iris4,UCgkodeF_KZJIEuD7YnGxikg,0,https://yt3.ggpht.com/ytc/AIdro_kbV1WYIfI_gNSHDDS3VfDXwSa5PO8KAaxxnLuuQ8tr4EQ=s88-c-k-c0x00ffffff-no-rj,False,True,1741460978.252453
Ugyts0ztPmDqXH09Jrd4AaABAg,Make a part 2 please 🥺😭❤ please nolan sir 😊,6 days ago,@kidstoons70,UCWjVJmZ056eXpff3QbBLlCg,0,https://yt3.ggpht.com/b9fO-mfy06MDWyiLl43z_Ef9uGYwAFKWlsXz7qpiMlP0Vy0ykhlnJa3dkskvj2Fyqjj99_BIHmA=s88-c-k-c0x00ffffff-no-rj,False,False,1741115378.6216
UgwVKzkA0YwVgRwWWx14AaABAg,Hello masters,6 days ago,@shrinu-o9j,UCK7EJQd6iGI-yAiSOSSV5bQ,0,https://yt3.ggpht.com/Y7HcZN6YnYEZWg7270BuL0lt_HHJqCjwCxK3lS1pNVOHANKaYq9i5c5CtaUkLuja7_BWnlMs=s88-c-k-c0x00ffffff-no-rj,False,False,1741115378.623621
UgxnvXDmLNq7ipj6sGR4AaABAg,´´Interstayllar´´,7 days ago,@MigL.1,UCwbusMvCwnBQz9cgEON3Qgw,0,https://yt3.ggpht.com/er_9ctLOx3TFT-s62SHdMlnitaCUEdF9oSgBuuXHo6SpsDNSPXKT0kGFKfpuk4Lr61PYE5aoJA=s88-c-k-c0x00ffffff-no-rj,False,False,1741028978.625057
UgzK0Y7NOg9ytwN4GqB4AaABAg,Masterpiece,7 days ago,@dimitrypavlov8388,UCsSzrPmMeIhujTbjjeTdtBQ,0,https://yt3.ggpht.com/ytc/AIdro_mAaMBsMecIAnTCzENPUtxZpAHzt0pk5iwZCwBBFr00cBw=s88-c-k-c0x00ffffff-no-rj,False,False,1741028978.626411
Ugw97cAafiekbgcKT-14AaABAg,Black hole,7 days ago,@user-bdr567,UCjZuzqpnS8UYV94pkI_xs1A,0,https://yt3.ggpht.com/L2m_GGskRxxKdHIFYYakKUvoSJcyv-PapTZTRVeSZnPC6Wiz4qH35Y5yNSsNmipF2pZ-lAOTKg=s88-c-k-c0x00ffffff-no-rj,False,False,1741028978.627828
UgzSSRjqGk6yknkH5Md4AaABAg,Beautiful,7 days ago,@VictorCezar378,UChNq_B7v8cwYiGO2a8SEXrQ,0,https://yt3.ggpht.com/ytc/AIdro_npHfu2ephH4g9R5_wzwc4CNOH4jwqN5Ue_5Ic8gpFBjH4UblrZqlqsH43m4hf_S9zf-g=s88-c-k-c0x00ffffff-no-rj,False,False,1741028978.629188
Ugwxy_fyN9e9zhgC69p4AaABAg,"I Listen this song while driving in 2025, and makes me think "" If i am die, can I see my family in other dimension? will they feel me my existence """,7 days ago,@jihanmuhammad700,UC3oYzapR_fD1ATkNNP9hiCg,2,https://yt3.ggpht.com/PXohn8HEMY3pLW6XoHwYQjARoK-ZI9lLey-bqXqoWbDXM3QbNAN-PPYy5Hs_g1lvWqYx-L3f=s88-c-k-c0x00ffffff-no-rj,False,False,1741028978.630774
UgzPxGqprAFuHTqGUVl4AaABAg,2030👀,7 days ago,@77sobirov,UCA1sJ4mgpuF-gqe6LA3DO8A,1,https://yt3.ggpht.com/CFF1kTh23uXs34qPuDmEj52w-1mRdMaV5IMKXf4E1QaV4Gamn8pkgqt4vwQY7rFkaasJi-tPgQ=s88-c-k-c0x00ffffff-no-rj,False,False,1741028978.632188
Ugzo7s_pqBZ5f8eQngN4AaABAg,Thank you Han..,7 days ago,@ShadowRap-y5l,UCJwINkxbzTgYOcur00nmrYg,0,https://yt3.ggpht.com/ytc/AIdro_kN0vHjIDhTA7B0t2l-8jw4du0Fp3Q4NWDxREtZ0wG6prM4O5dykKEJAxt14lhBl9HMMQ=s88-c-k-c0x00ffffff-no-rj,False,False,1741028978.633527
UgyjwfnvXFFZFn-Zf7h4AaABAg,هر چقدر گوش بدی بازم کمه🪐,7 days ago,@samshehni1119,UCOTIPeUJFQUl6hzr7ZGBFQQ,0,https://yt3.ggpht.com/ytc/AIdro_lcmK905K2PYhE3doeUf9wapLyprEDur_Nb5avdGS_bzQ=s88-c-k-c0x00ffffff-no-rj,False,False,1741028978.634859
Ugy-F_vMEa5hWy0s9CF4AaABAg,03.03.2025❤,7 days ago,@bakirusmonov,UCwTVov_v8MzWc7dmGf8xb9w,0,https://yt3.ggpht.com/ytc/AIdro_lrHWTbFqZoDU9M3ff8W1iLLWIXHPXeSom1GjKU4xvUrnPxLAvT-ZnE0hGd6wW5uxS3EA=s88-c-k-c0x00ffffff-no-rj,False,False,1741028978.63617
Ugx3l0mbgIvrrW9IAKd4AaABAg,Spoil: sad movie.,8 days ago,@aronpiesjacka8024,UCaqy5PVdiHac_C1mHlQnufQ,0,https://yt3.ggpht.com/n_GPGgNmJvex0Ho7A8O6sbMMc6r7wosWpmCSJB5338vtQUo9RbJyyzboYZnzqT6l7djRrhrM=s88-c-k-c0x00ffffff-no-rj,False,False,1740942578.637593
UgwRtIP61PXIG1AfuxF4AaABAg,2025,8 days ago,@christophergonzalez273,UCix9RkE4CVa1pAK5XR3CO2A,0,https://yt3.ggpht.com/ytc/AIdro_nhlxLG8VAoXQGZAGIWqZEga27H1lGs-ELn2Sjv0i0=s88-c-k-c0x00ffffff-no-rj,False,False,1740942578.639139
UgyIZ70OOgYkA9kH4I54AaABAg,"🤔 мені це нагадало..
як я їхав на війну від своєї сім'ї,
але заради неї...",8 days ago,@Guardian_27911,UCC96rTMNsewIgVihsHp6l_A,0,https://yt3.ggpht.com/ytc/AIdro_mDuz9xDfa3tIxzxNfrWi2p4eP4VXd_vH96KqtjKUsc1w=s88-c-k-c0x00ffffff-no-rj,False,False,1740942578.640906
Ugz7MTaVU1rMpJZXtIF4AaABAg,I am sure that someone is reading this comment from the future when time travel is possible.,8 days ago,@mrinalkantighosh-ir6np,UC8-kAWDI_lA3SSjtFOkqM6g,0,https://yt3.ggpht.com/C8kKME8RZGaR6tQPSY2xBDN3Fivp9JXMoEq1-nNp5xyzzElCfmFZ9V2_5j7FhJPL-7V0GcuLhHQ=s88-c-k-c0x00ffffff-no-rj,False,False,1740942578.642313
UgyvNoGPivbVErO62BF4AaABAg,ضايج وروحي طاگه,8 days ago,@10_c9,UCJ4fGxod2XmqqREG2MpeYZw,0,https://yt3.ggpht.com/tBW5uLOvpvOjWM280lwXbX9hoLtJA_q5jNGsq14-e2hlagJuRQxf4lkF7bTyeSG9VEZBxd-aJA=s88-c-k-c0x00ffffff-no-rj,False,False,1740942578.643656
Ugz6TGH1ueTGQmsrXXt4AaABAg,Anyone 2050??,8 days ago,@bobbythaickan467,UCNR_NCiSjRMYgdWv0RJx1EQ,0,https://yt3.ggpht.com/ytc/AIdro_nb_XRooxj0df-HGDGI4v2m57Zis2IQoTKEtESIl_D5Fg0=s88-c-k-c0x00ffffff-no-rj,False,False,1740942578.645057
Ugw1auoctCoVHmJ9aqd4AaABAg,April 2067 anyone?,9 days ago,@borgbjergdk,UCIhcrQ3ZOq9JUqfLh1oqrJQ,0,https://yt3.ggpht.com/ytc/AIdro_mO9TIHmnI95svyPblgEacxYf8RLjhQUMkkPXRlPgo=s88-c-k-c0x00ffffff-no-rj,False,False,1740856178.646353
UgzpYtNuMpaM9UtueVJ4AaABAg,I am leaving this comment here I have a dream to make a time travel machine I know that people will not understand my dream I know I being out of line....um sorry but I really want to i don't know when I'll see this comment don't worry I don't want your likes sorry thank you for reading it.,9 days ago,@nijalrathod2586,UCwr0RTaRK0XQrDFmhSQCGIQ,1,https://yt3.ggpht.com/kPPYamcGi5rjQb4uR4QbGInGB3t_7H1P9mHSkYrl8AxE3RV75nJJpfOK3mGuvi203_GnDDW5=s88-c-k-c0x00ffffff-no-rj,False,False,1740856178.647619
UgzeWhvAPU813-M07HZ4AaABAg,"Danke. Thank you , Merci",9 days ago,@andrehartwig05,UCNlrWELQXWvwIFYJS5IpScg,0,https://yt3.ggpht.com/ytc/AIdro_m17ClKwZqdwDlLO7Mkp2BhT4ikBIXToAYKINF7TIybw1E=s88-c-k-c0x00ffffff-no-rj,False,False,1740856178.648914
UgwNtUFMfAorXUDRAJl4AaABAg,42 ans!!! clairement la meilleur bande son de ma vie!!!! elle me fait vibrer!!!🙏🙏🙏,9 days ago,@Concombre-masqué,UCLrnZFg63hXGNAXYUc4yIvg,1,https://yt3.ggpht.com/kH1gRaNOA_WNSIkRQLmESBTWab2gcg2h_KJtk0X6mNUjisWtdB_vQceQKihn1TBF0B5ryCqh=s88-c-k-c0x00ffffff-no-rj,False,False,1740856178.870151
UgyYjTb54tVsRh5KExR4AaABAg,Nolan ae 💔🥺🙏,10 days ago,@niru0597,UCCm2gofX3UB-rwIF-SQW6KQ,0,https://yt3.ggpht.com/aAtoQfhhjZ9hPKjTqmZ6g2WOL5PvJw9OWN_ejOfmc2qMEsg72Ie4TbXaAoYgeAq7NEqduv4Y=s88-c-k-c0x00ffffff-no-rj,False,False,1740769778.872292
UgwSN5NyB9b9Fowu0Ox4AaABAg,My child,10 days ago,@mikemilda1367,UCC3HslccpwEPpKe5hQlE2dA,0,https://yt3.ggpht.com/qb23Ql6YTYeLmscu0UKBtw-OigbFATiRVkqPXUF6Txw3Yubu8YW4gewwc4VeCUZr7zWVSTM2=s88-c-k-c0x00ffffff-no-rj,False,False,1740769778.873862
UgwIYBBrWe3tYS5tUl54AaABAg,❤️❤️❤️❤️,10 days ago,@fallbacktothesafezone,UCPUZValpyBFUWOK8uKrzD9g,0,https://yt3.ggpht.com/FZgDvE7zt71B7ESIZsM_CxtW1FAsI4NEgyu1e-JjEHP7wHmOxI3CoodX_tln6cl1IMbu72m8KQ=s88-c-k-c0x00ffffff-no-rj,False,False,1740769778.875301
